DATE,YEAR,MOIS,SAISON,T2M,PRECTOTCORR
2006-07-29,2006,7,Été,29.11,0.0
2006-07-30,2006,7,Été,29.47,0.01
2006-07-31,2006,7,Été,27.9,0.03
2006-08-01,2006,8,Été,28.67,0.13
2006-08-02,2006,8,Été,28.52,0.12
2006-08-03,2006,8,Été,28.65,0.07
2006-08-04,2006,8,Été,27.45,0.0
2006-08-05,2006,8,Été,27.64,0.0
2006-08-06,2006,8,Été,29.15,0.0
2006-08-07,2006,8,Été,28.53,0.0
2006-08-08,2006,8,Été,26.18,0.0
2006-08-09,2006,8,Été,26.03,0.0
2006-08-10,2006,8,Été,25.83,0.0
2006-08-11,2006,8,Été,25.62,0.0
2006-08-12,2006,8,Été,26.57,0.0
2006-08-13,2006,8,Été,25.94,0.0
2006-08-14,2006,8,Été,23.85,0.0
2006-08-15,2006,8,Été,23.52,0.0
2006-08-16,2006,8,Été,23.65,0.0
2006-08-17,2006,8,Été,21.49,0.0
2006-08-18,2006,8,Été,20.04,0.01
2006-08-19,2006,8,Été,22.69,0.0
2006-08-20,2006,8,Été,24.58,0.0
2006-08-21,2006,8,Été,26.36,0.0
2006-08-22,2006,8,Été,27.7,0.0
2006-08-23,2006,8,Été,27.62,0.0
2006-08-24,2006,8,Été,28.49,0.0
2006-08-25,2006,8,Été,28.25,0.0
2006-08-26,2006,8,Été,27.93,0.0
2006-08-27,2006,8,Été,28.21,0.0
2006-08-28,2006,8,Été,29.16,0.0
2006-08-29,2006,8,Été,29.48,0.69
2006-08-30,2006,8,Été,28.36,0.41
2006-08-31,2006,8,Été,27.97,0.24
2006-09-01,2006,9,Automne,27.93,1.01
2006-09-02,2006,9,Automne,27.27,0.51
2006-09-03,2006,9,Automne,27.56,0.03
2006-09-04,2006,9,Automne,26.39,0.13
2006-09-05,2006,9,Automne,21.5,1.28
2006-09-06,2006,9,Automne,20.92,0.38
2006-09-07,2006,9,Automne,24.83,0.47
2006-09-08,2006,9,Automne,25.37,3.43
2006-09-09,2006,9,Automne,23.9,1.85
2006-09-10,2006,9,Automne,23.87,0.01
2006-09-11,2006,9,Automne,23.72,0.24
2006-09-12,2006,9,Automne,21.41,2.94
2006-09-13,2006,9,Automne,19.76,0.09
2006-09-14,2006,9,Automne,20.03,0.0
2006-09-15,2006,9,Automne,19.68,0.0
2006-09-16,2006,9,Automne,21.33,0.0
2006-09-17,2006,9,Automne,23.01,0.0
2006-09-18,2006,9,Automne,21.68,0.0
2006-09-19,2006,9,Automne,21.88,0.0
2006-09-20,2006,9,Automne,20.81,0.0
2006-09-21,2006,9,Automne,21.22,0.0
2006-09-22,2006,9,Automne,20.4,0.01
2006-09-23,2006,9,Automne,17.15,0.0
2006-09-24,2006,9,Automne,18.02,0.0
2006-09-25,2006,9,Automne,21.02,0.0
2006-09-26,2006,9,Automne,22.25,0.0
2006-09-27,2006,9,Automne,21.04,0.0
2006-09-28,2006,9,Automne,21.48,0.0
2006-09-29,2006,9,Automne,22.21,0.0
2006-09-30,2006,9,Automne,21.64,0.0
2006-10-01,2006,10,Automne,21.91,0.0
2006-10-02,2006,10,Automne,22.57,0.0
2006-10-03,2006,10,Automne,23.53,0.0
2006-10-04,2006,10,Automne,20.11,0.0
2006-10-05,2006,10,Automne,18.57,0.0
2006-10-06,2006,10,Automne,19.05,0.0
2006-10-07,2006,10,Automne,19.58,0.0
2006-10-08,2006,10,Automne,19.1,0.1
2006-10-09,2006,10,Automne,19.65,0.13
2006-10-10,2006,10,Automne,20.41,0.56
2006-10-11,2006,10,Automne,20.53,0.02
2006-10-12,2006,10,Automne,20.05,0.01
2006-10-13,2006,10,Automne,20.23,0.0
2006-10-14,2006,10,Automne,20.0,0.0
2006-10-15,2006,10,Automne,19.14,0.0
2006-10-16,2006,10,Automne,19.21,0.0
2006-10-17,2006,10,Automne,17.65,0.0
2006-10-18,2006,10,Automne,15.41,0.54
2006-10-19,2006,10,Automne,15.04,0.03
2006-10-20,2006,10,Automne,16.96,0.0
2006-10-21,2006,10,Automne,18.2,0.0
2006-10-22,2006,10,Automne,18.47,0.0
2006-10-23,2006,10,Automne,17.65,0.0
2006-10-24,2006,10,Automne,18.1,0.0
2006-10-25,2006,10,Automne,16.29,5.18
2006-10-26,2006,10,Automne,13.02,1.41
2006-10-27,2006,10,Automne,11.2,5.61
2006-10-28,2006,10,Automne,11.1,4.53
2006-10-29,2006,10,Automne,13.06,0.2
2006-10-30,2006,10,Automne,15.38,0.03
2006-10-31,2006,10,Automne,17.56,0.03
2006-11-01,2006,11,Automne,17.39,0.04
2006-11-02,2006,11,Automne,16.1,0.42
2006-11-03,2006,11,Automne,16.81,0.01
2006-11-04,2006,11,Automne,17.83,0.04
2006-11-05,2006,11,Automne,17.76,0.07
2006-11-06,2006,11,Automne,15.96,0.28
2006-11-07,2006,11,Automne,12.52,10.4
2006-11-08,2006,11,Automne,9.58,3.98
2006-11-09,2006,11,Automne,8.61,0.9
2006-11-10,2006,11,Automne,9.26,0.0
2006-11-11,2006,11,Automne,9.42,0.0
2006-11-12,2006,11,Automne,11.67,0.0
2006-11-13,2006,11,Automne,12.01,0.0
2006-11-14,2006,11,Automne,11.25,0.0
2006-11-15,2006,11,Automne,10.28,0.0
2006-11-16,2006,11,Automne,8.01,0.61
2006-11-17,2006,11,Automne,10.36,0.0
2006-11-18,2006,11,Automne,11.02,0.0
2006-11-19,2006,11,Automne,12.84,0.0
2006-11-20,2006,11,Automne,13.04,0.0
2006-11-21,2006,11,Automne,11.96,0.0
2006-11-22,2006,11,Automne,11.69,0.0
2006-11-23,2006,11,Automne,12.32,0.0
2006-11-24,2006,11,Automne,12.38,0.0
2006-11-25,2006,11,Automne,9.39,5.09
2006-11-26,2006,11,Automne,6.23,1.74
2006-11-27,2006,11,Automne,8.32,0.0
2006-11-28,2006,11,Automne,10.19,0.0
2006-11-29,2006,11,Automne,10.31,0.0
2006-11-30,2006,11,Automne,8.04,0.0
2006-12-01,2006,12,Hiver,7.95,0.0
2006-12-02,2006,12,Hiver,7.94,1.02
2006-12-03,2006,12,Hiver,7.93,0.26
2006-12-04,2006,12,Hiver,8.05,0.0
2006-12-05,2006,12,Hiver,8.4,0.0
2006-12-06,2006,12,Hiver,7.53,0.61
2006-12-07,2006,12,Hiver,9.39,0.0
2006-12-08,2006,12,Hiver,8.61,0.14
2006-12-09,2006,12,Hiver,6.63,2.78
2006-12-10,2006,12,Hiver,1.38,27.14
2006-12-11,2006,12,Hiver,0.6,0.4
2006-12-12,2006,12,Hiver,2.31,0.01
2006-12-13,2006,12,Hiver,5.56,0.0
2006-12-14,2006,12,Hiver,4.41,6.08
2006-12-15,2006,12,Hiver,4.6,4.09
2006-12-16,2006,12,Hiver,4.98,0.03
2006-12-17,2006,12,Hiver,6.38,0.0
2006-12-18,2006,12,Hiver,6.94,0.0
2006-12-19,2006,12,Hiver,7.05,0.0
2006-12-20,2006,12,Hiver,5.7,0.0
2006-12-21,2006,12,Hiver,5.19,0.0
2006-12-22,2006,12,Hiver,3.23,0.04
2006-12-23,2006,12,Hiver,2.45,0.0
2006-12-24,2006,12,Hiver,4.2,0.0
2006-12-25,2006,12,Hiver,4.59,0.0
2006-12-26,2006,12,Hiver,4.53,0.0
2006-12-27,2006,12,Hiver,2.72,0.0
2006-12-28,2006,12,Hiver,3.0,0.0
2006-12-29,2006,12,Hiver,4.95,0.0
2006-12-30,2006,12,Hiver,6.17,0.0
2006-12-31,2006,12,Hiver,8.13,0.0
2007-01-01,2007,1,Hiver,6.75,0.0
2007-01-02,2007,1,Hiver,9.12,0.0
2007-01-03,2007,1,Hiver,9.47,0.0
2007-01-04,2007,1,Hiver,9.59,0.0
2007-01-05,2007,1,Hiver,9.88,0.0
2007-01-06,2007,1,Hiver,9.05,0.0
2007-01-07,2007,1,Hiver,8.85,0.0
2007-01-08,2007,1,Hiver,7.88,0.0
2007-01-09,2007,1,Hiver,7.39,0.0
2007-01-10,2007,1,Hiver,6.26,0.0
2007-01-11,2007,1,Hiver,6.8,0.0
2007-01-12,2007,1,Hiver,9.85,0.0
2007-01-13,2007,1,Hiver,10.94,0.0
2007-01-14,2007,1,Hiver,9.76,0.0
2007-01-15,2007,1,Hiver,9.42,0.0
2007-01-16,2007,1,Hiver,9.35,0.0
2007-01-17,2007,1,Hiver,9.38,0.0
2007-01-18,2007,1,Hiver,8.87,0.0
2007-01-19,2007,1,Hiver,8.21,0.0
2007-01-20,2007,1,Hiver,8.67,0.0
2007-01-21,2007,1,Hiver,9.53,0.0
2007-01-22,2007,1,Hiver,7.52,0.0
2007-01-23,2007,1,Hiver,6.43,0.01
2007-01-24,2007,1,Hiver,4.53,0.04
2007-01-25,2007,1,Hiver,3.72,0.42
2007-01-26,2007,1,Hiver,1.35,2.02
2007-01-27,2007,1,Hiver,2.38,3.17
2007-01-28,2007,1,Hiver,4.65,10.97
2007-01-29,2007,1,Hiver,7.23,5.19
2007-01-30,2007,1,Hiver,7.14,0.08
2007-01-31,2007,1,Hiver,8.73,0.02
2007-02-01,2007,2,Hiver,8.51,2.34
2007-02-02,2007,2,Hiver,8.46,0.65
2007-02-03,2007,2,Hiver,8.05,0.17
2007-02-04,2007,2,Hiver,7.89,0.0
2007-02-05,2007,2,Hiver,6.44,0.02
2007-02-06,2007,2,Hiver,5.15,0.87
2007-02-07,2007,2,Hiver,7.14,0.03
2007-02-08,2007,2,Hiver,8.26,0.08
2007-02-09,2007,2,Hiver,9.38,0.11
2007-02-10,2007,2,Hiver,10.67,0.0
2007-02-11,2007,2,Hiver,11.95,0.0
2007-02-12,2007,2,Hiver,13.66,0.0
2007-02-13,2007,2,Hiver,13.73,0.0
2007-02-14,2007,2,Hiver,12.9,0.0
2007-02-15,2007,2,Hiver,12.78,0.0
2007-02-16,2007,2,Hiver,11.69,0.14
2007-02-17,2007,2,Hiver,6.9,0.15
2007-02-18,2007,2,Hiver,7.85,0.0
2007-02-19,2007,2,Hiver,9.3,1.48
2007-02-20,2007,2,Hiver,4.2,8.73
2007-02-21,2007,2,Hiver,2.3,0.56
2007-02-22,2007,2,Hiver,5.97,0.0
2007-02-23,2007,2,Hiver,7.39,0.05
2007-02-24,2007,2,Hiver,7.63,0.17
2007-02-25,2007,2,Hiver,9.34,0.0
2007-02-26,2007,2,Hiver,10.41,0.0
2007-02-27,2007,2,Hiver,11.98,0.0
2007-02-28,2007,2,Hiver,13.57,0.0
2007-03-01,2007,3,Printemps,13.57,0.0
2007-03-02,2007,3,Printemps,14.69,0.0
2007-03-03,2007,3,Printemps,15.2,0.0
2007-03-04,2007,3,Printemps,14.68,0.0
2007-03-05,2007,3,Printemps,13.56,0.0
2007-03-06,2007,3,Printemps,14.74,0.0
2007-03-07,2007,3,Printemps,13.64,0.0
2007-03-08,2007,3,Printemps,10.67,0.0
2007-03-09,2007,3,Printemps,11.93,0.0
2007-03-10,2007,3,Printemps,12.33,0.0
2007-03-11,2007,3,Printemps,10.89,0.0
2007-03-12,2007,3,Printemps,8.42,0.0
2007-03-13,2007,3,Printemps,10.14,0.0
2007-03-14,2007,3,Printemps,8.78,0.05
2007-03-15,2007,3,Printemps,9.36,0.22
2007-03-16,2007,3,Printemps,9.2,0.01
2007-03-17,2007,3,Printemps,9.88,0.11
2007-03-18,2007,3,Printemps,10.64,0.36
2007-03-19,2007,3,Printemps,11.93,0.0
2007-03-20,2007,3,Printemps,12.67,0.01
2007-03-21,2007,3,Printemps,8.63,0.36
2007-03-22,2007,3,Printemps,9.14,0.0
2007-03-23,2007,3,Printemps,9.74,0.0
2007-03-24,2007,3,Printemps,10.61,0.0
2007-03-25,2007,3,Printemps,10.08,0.18
2007-03-26,2007,3,Printemps,7.91,0.85
2007-03-27,2007,3,Printemps,6.78,0.69
2007-03-28,2007,3,Printemps,7.09,0.16
2007-03-29,2007,3,Printemps,6.18,0.1
2007-03-30,2007,3,Printemps,9.48,0.0
2007-03-31,2007,3,Printemps,11.69,0.0
2007-04-01,2007,4,Printemps,8.66,1.86
2007-04-02,2007,4,Printemps,8.5,0.08
2007-04-03,2007,4,Printemps,11.54,0.0
2007-04-04,2007,4,Printemps,9.88,0.02
2007-04-05,2007,4,Printemps,10.02,0.03
2007-04-06,2007,4,Printemps,10.13,0.08
2007-04-07,2007,4,Printemps,12.05,0.0
2007-04-08,2007,4,Printemps,13.32,0.0
2007-04-09,2007,4,Printemps,13.05,0.02
2007-04-10,2007,4,Printemps,13.41,0.0
2007-04-11,2007,4,Printemps,11.75,2.56
2007-04-12,2007,4,Printemps,7.75,1.4
2007-04-13,2007,4,Printemps,11.55,0.53
2007-04-14,2007,4,Printemps,15.16,0.0
2007-04-15,2007,4,Printemps,15.98,0.17
2007-04-16,2007,4,Printemps,15.8,0.02
2007-04-17,2007,4,Printemps,12.09,9.88
2007-04-18,2007,4,Printemps,11.18,0.71
2007-04-19,2007,4,Printemps,13.14,0.24
2007-04-20,2007,4,Printemps,14.17,1.68
2007-04-21,2007,4,Printemps,10.49,11.09
2007-04-22,2007,4,Printemps,11.75,3.51
2007-04-23,2007,4,Printemps,13.55,1.89
2007-04-24,2007,4,Printemps,15.77,0.0
2007-04-25,2007,4,Printemps,16.53,0.72
2007-04-26,2007,4,Printemps,14.93,7.39
2007-04-27,2007,4,Printemps,14.14,1.63
2007-04-28,2007,4,Printemps,15.1,0.81
2007-04-29,2007,4,Printemps,15.66,0.0
2007-04-30,2007,4,Printemps,16.23,0.04
2007-05-01,2007,5,Printemps,15.25,0.04
2007-05-02,2007,5,Printemps,14.72,0.02
2007-05-03,2007,5,Printemps,13.11,0.14
2007-05-04,2007,5,Printemps,11.38,0.12
2007-05-05,2007,5,Printemps,11.85,0.14
2007-05-06,2007,5,Printemps,10.81,0.0
2007-05-07,2007,5,Printemps,13.6,0.0
2007-05-08,2007,5,Printemps,16.43,0.0
2007-05-09,2007,5,Printemps,18.46,0.0
2007-05-10,2007,5,Printemps,18.73,0.35
2007-05-11,2007,5,Printemps,19.41,5.64
2007-05-12,2007,5,Printemps,20.72,0.35
2007-05-13,2007,5,Printemps,19.86,0.03
2007-05-14,2007,5,Printemps,19.16,0.38
2007-05-15,2007,5,Printemps,19.75,38.97
2007-05-16,2007,5,Printemps,20.51,0.0
2007-05-17,2007,5,Printemps,21.12,0.0
2007-05-18,2007,5,Printemps,21.89,0.0
2007-05-19,2007,5,Printemps,20.28,0.0
2007-05-20,2007,5,Printemps,17.75,0.0
2007-05-21,2007,5,Printemps,15.9,4.0
2007-05-22,2007,5,Printemps,13.55,2.51
2007-05-23,2007,5,Printemps,13.59,0.03
2007-05-24,2007,5,Printemps,14.32,0.0
2007-05-25,2007,5,Printemps,15.05,0.0
2007-05-26,2007,5,Printemps,13.42,0.02
2007-05-27,2007,5,Printemps,15.08,0.0
2007-05-28,2007,5,Printemps,17.97,0.0
2007-05-29,2007,5,Printemps,20.5,0.0
2007-05-30,2007,5,Printemps,21.01,0.0
2007-05-31,2007,5,Printemps,21.61,0.0
2007-06-01,2007,6,Été,22.66,0.0
2007-06-02,2007,6,Été,22.94,0.0
2007-06-03,2007,6,Été,23.66,0.0
2007-06-04,2007,6,Été,24.18,0.0
2007-06-05,2007,6,Été,24.19,0.0
2007-06-06,2007,6,Été,21.93,0.0
2007-06-07,2007,6,Été,20.03,0.0
2007-06-08,2007,6,Été,21.28,0.0
2007-06-09,2007,6,Été,20.19,0.0
2007-06-10,2007,6,Été,19.47,0.0
2007-06-11,2007,6,Été,22.08,0.0
2007-06-12,2007,6,Été,22.81,0.0
2007-06-13,2007,6,Été,20.94,0.0
2007-06-14,2007,6,Été,21.51,0.0
2007-06-15,2007,6,Été,21.8,0.0
2007-06-16,2007,6,Été,24.2,0.0
2007-06-17,2007,6,Été,23.02,0.0
2007-06-18,2007,6,Été,21.83,0.0
2007-06-19,2007,6,Été,21.98,0.0
2007-06-20,2007,6,Été,21.1,0.0
2007-06-21,2007,6,Été,22.43,0.0
2007-06-22,2007,6,Été,25.07,0.0
2007-06-23,2007,6,Été,25.12,0.0
2007-06-24,2007,6,Été,25.88,0.0
2007-06-25,2007,6,Été,25.37,0.0
2007-06-26,2007,6,Été,23.24,0.0
2007-06-27,2007,6,Été,23.66,0.0
2007-06-28,2007,6,Été,21.83,0.0
2007-06-29,2007,6,Été,24.49,0.0
2007-06-30,2007,6,Été,26.01,0.0
2007-07-01,2007,7,Été,25.76,0.0
2007-07-02,2007,7,Été,26.16,0.0
2007-07-03,2007,7,Été,27.46,0.0
2007-07-04,2007,7,Été,28.85,0.0
2007-07-05,2007,7,Été,28.43,0.0
2007-07-06,2007,7,Été,28.13,0.0
2007-07-07,2007,7,Été,27.98,0.0
2007-07-08,2007,7,Été,29.37,0.0
2007-07-09,2007,7,Été,29.3,0.0
2007-07-10,2007,7,Été,29.06,0.17
2007-07-11,2007,7,Été,27.27,0.2
2007-07-12,2007,7,Été,28.7,0.09
2007-07-13,2007,7,Été,28.27,0.24
2007-07-14,2007,7,Été,26.8,0.38
2007-07-15,2007,7,Été,27.1,0.15
2007-07-16,2007,7,Été,27.94,0.01
2007-07-17,2007,7,Été,28.17,0.67
2007-07-18,2007,7,Été,26.71,1.4
2007-07-19,2007,7,Été,27.44,0.04
2007-07-20,2007,7,Été,27.73,0.0
2007-07-21,2007,7,Été,27.29,0.0
2007-07-22,2007,7,Été,27.23,0.0
2007-07-23,2007,7,Été,27.74,0.0
2007-07-24,2007,7,Été,29.12,0.0
2007-07-25,2007,7,Été,29.68,0.0
2007-07-26,2007,7,Été,29.38,0.0
2007-07-27,2007,7,Été,30.24,0.0
2007-07-28,2007,7,Été,30.09,0.0
2007-07-29,2007,7,Été,29.77,0.0
2007-07-30,2007,7,Été,30.18,0.0
2007-07-31,2007,7,Été,29.58,0.0
2007-08-01,2007,8,Été,29.24,0.0
2007-08-02,2007,8,Été,28.47,0.0
2007-08-03,2007,8,Été,29.27,0.0
2007-08-04,2007,8,Été,30.38,0.44
2007-08-05,2007,8,Été,28.44,0.53
2007-08-06,2007,8,Été,27.03,0.0
2007-08-07,2007,8,Été,27.37,0.0
2007-08-08,2007,8,Été,27.54,0.59
2007-08-09,2007,8,Été,23.76,5.75
2007-08-10,2007,8,Été,24.68,0.14
2007-08-11,2007,8,Été,24.85,0.0
2007-08-12,2007,8,Été,23.91,0.01
2007-08-13,2007,8,Été,23.43,0.0
2007-08-14,2007,8,Été,25.53,0.0
2007-08-15,2007,8,Été,27.17,0.0
2007-08-16,2007,8,Été,25.38,0.0
2007-08-17,2007,8,Été,26.43,0.0
2007-08-18,2007,8,Été,28.11,0.0
2007-08-19,2007,8,Été,28.91,0.31
2007-08-20,2007,8,Été,28.19,1.28
2007-08-21,2007,8,Été,28.31,0.0
2007-08-22,2007,8,Été,27.06,0.01
2007-08-23,2007,8,Été,23.56,0.0
2007-08-24,2007,8,Été,22.47,0.0
2007-08-25,2007,8,Été,21.56,0.0
2007-08-26,2007,8,Été,24.55,0.0
2007-08-27,2007,8,Été,25.94,0.0
2007-08-28,2007,8,Été,26.56,0.0
2007-08-29,2007,8,Été,27.28,0.16
2007-08-30,2007,8,Été,26.59,0.06
2007-08-31,2007,8,Été,26.42,0.23
2007-09-01,2007,9,Automne,24.81,0.15
2007-09-02,2007,9,Automne,25.39,0.01
2007-09-03,2007,9,Automne,24.97,0.0
2007-09-04,2007,9,Automne,24.44,0.0
2007-09-05,2007,9,Automne,24.0,0.0
2007-09-06,2007,9,Automne,23.62,0.0
2007-09-07,2007,9,Automne,24.88,0.0
2007-09-08,2007,9,Automne,24.81,0.0
2007-09-09,2007,9,Automne,22.48,0.0
2007-09-10,2007,9,Automne,20.44,0.0
2007-09-11,2007,9,Automne,19.52,0.0
2007-09-12,2007,9,Automne,19.46,0.0
2007-09-13,2007,9,Automne,19.65,0.0
2007-09-14,2007,9,Automne,20.01,0.0
2007-09-15,2007,9,Automne,20.75,0.0
2007-09-16,2007,9,Automne,21.34,0.0
2007-09-17,2007,9,Automne,23.37,0.0
2007-09-18,2007,9,Automne,23.32,0.44
2007-09-19,2007,9,Automne,22.93,2.21
2007-09-20,2007,9,Automne,23.22,4.06
2007-09-21,2007,9,Automne,22.55,0.13
2007-09-22,2007,9,Automne,20.88,0.0
2007-09-23,2007,9,Automne,22.19,0.0
2007-09-24,2007,9,Automne,23.0,0.0
2007-09-25,2007,9,Automne,23.19,0.0
2007-09-26,2007,9,Automne,22.56,0.0
2007-09-27,2007,9,Automne,21.31,0.04
2007-09-28,2007,9,Automne,18.59,0.04
2007-09-29,2007,9,Automne,19.22,0.0
2007-09-30,2007,9,Automne,20.19,0.0
2007-10-01,2007,10,Automne,20.31,0.18
2007-10-02,2007,10,Automne,15.53,11.58
2007-10-03,2007,10,Automne,15.24,0.07
2007-10-04,2007,10,Automne,16.12,0.04
2007-10-05,2007,10,Automne,18.4,0.0
2007-10-06,2007,10,Automne,19.07,0.0
2007-10-07,2007,10,Automne,19.25,0.0
2007-10-08,2007,10,Automne,20.09,0.03
2007-10-09,2007,10,Automne,18.6,0.24
2007-10-10,2007,10,Automne,17.27,0.08
2007-10-11,2007,10,Automne,18.87,0.0
2007-10-12,2007,10,Automne,18.72,0.0
2007-10-13,2007,10,Automne,18.27,1.12
2007-10-14,2007,10,Automne,17.32,0.01
2007-10-15,2007,10,Automne,15.88,0.38
2007-10-16,2007,10,Automne,16.27,0.28
2007-10-17,2007,10,Automne,16.36,1.14
2007-10-18,2007,10,Automne,12.25,4.45
2007-10-19,2007,10,Automne,14.46,0.18
2007-10-20,2007,10,Automne,14.87,0.43
2007-10-21,2007,10,Automne,16.0,0.01
2007-10-22,2007,10,Automne,16.47,0.0
2007-10-23,2007,10,Automne,15.46,0.0
2007-10-24,2007,10,Automne,14.95,0.0
2007-10-25,2007,10,Automne,11.69,1.55
2007-10-26,2007,10,Automne,12.31,0.82
2007-10-27,2007,10,Automne,11.01,5.23
2007-10-28,2007,10,Automne,10.51,0.65
2007-10-29,2007,10,Automne,10.47,0.0
2007-10-30,2007,10,Automne,12.73,0.0
2007-10-31,2007,10,Automne,13.53,0.0
2007-11-01,2007,11,Automne,12.8,0.0
2007-11-02,2007,11,Automne,12.43,0.0
2007-11-03,2007,11,Automne,12.39,0.0
2007-11-04,2007,11,Automne,13.66,0.0
2007-11-05,2007,11,Automne,16.43,0.0
2007-11-06,2007,11,Automne,17.76,0.0
2007-11-07,2007,11,Automne,16.22,0.0
2007-11-08,2007,11,Automne,15.62,0.0
2007-11-09,2007,11,Automne,14.16,0.0
2007-11-10,2007,11,Automne,14.51,0.0
2007-11-11,2007,11,Automne,14.58,0.0
2007-11-12,2007,11,Automne,14.71,0.0
2007-11-13,2007,11,Automne,14.51,0.0
2007-11-14,2007,11,Automne,12.09,0.0
2007-11-15,2007,11,Automne,10.91,0.0
2007-11-16,2007,11,Automne,11.48,0.0
2007-11-17,2007,11,Automne,11.6,0.0
2007-11-18,2007,11,Automne,12.32,0.0
2007-11-19,2007,11,Automne,13.5,0.0
2007-11-20,2007,11,Automne,12.79,0.0
2007-11-21,2007,11,Automne,11.46,19.5
2007-11-22,2007,11,Automne,9.55,3.53
2007-11-23,2007,11,Automne,7.07,1.31
2007-11-24,2007,11,Automne,5.11,9.48
2007-11-25,2007,11,Automne,4.57,1.41
2007-11-26,2007,11,Automne,5.71,0.36
2007-11-27,2007,11,Automne,4.99,0.23
2007-11-28,2007,11,Automne,5.6,0.0
2007-11-29,2007,11,Automne,6.08,0.01
2007-11-30,2007,11,Automne,6.26,0.11
2007-12-01,2007,12,Hiver,6.35,0.11
2007-12-02,2007,12,Hiver,6.62,0.0
2007-12-03,2007,12,Hiver,7.17,0.0
2007-12-04,2007,12,Hiver,8.81,0.0
2007-12-05,2007,12,Hiver,8.86,0.0
2007-12-06,2007,12,Hiver,9.53,0.0
2007-12-07,2007,12,Hiver,9.38,0.0
2007-12-08,2007,12,Hiver,11.56,0.0
2007-12-09,2007,12,Hiver,11.95,0.0
2007-12-10,2007,12,Hiver,11.73,0.0
2007-12-11,2007,12,Hiver,10.97,0.0
2007-12-12,2007,12,Hiver,9.77,0.0
2007-12-13,2007,12,Hiver,10.37,0.0
2007-12-14,2007,12,Hiver,9.16,0.0
2007-12-15,2007,12,Hiver,7.91,0.0
2007-12-16,2007,12,Hiver,6.76,0.0
2007-12-17,2007,12,Hiver,5.99,0.0
2007-12-18,2007,12,Hiver,5.53,0.02
2007-12-19,2007,12,Hiver,5.8,0.0
2007-12-20,2007,12,Hiver,3.92,1.05
2007-12-21,2007,12,Hiver,6.19,3.77
2007-12-22,2007,12,Hiver,6.04,1.33
2007-12-23,2007,12,Hiver,4.97,2.8
2007-12-24,2007,12,Hiver,5.17,1.65
2007-12-25,2007,12,Hiver,5.67,0.07
2007-12-26,2007,12,Hiver,5.8,0.0
2007-12-27,2007,12,Hiver,4.8,0.0
2007-12-28,2007,12,Hiver,4.67,0.0
2007-12-29,2007,12,Hiver,5.17,0.0
2007-12-30,2007,12,Hiver,5.79,0.0
2007-12-31,2007,12,Hiver,6.12,0.0
2008-01-01,2008,1,Hiver,6.44,0.0
2008-01-02,2008,1,Hiver,6.19,0.0
2008-01-03,2008,1,Hiver,6.88,5.25
2008-01-04,2008,1,Hiver,5.15,11.95
2008-01-05,2008,1,Hiver,6.35,0.22
2008-01-06,2008,1,Hiver,8.38,0.0
2008-01-07,2008,1,Hiver,9.81,0.0
2008-01-08,2008,1,Hiver,9.14,0.0
2008-01-09,2008,1,Hiver,7.37,0.0
2008-01-10,2008,1,Hiver,6.81,0.0
2008-01-11,2008,1,Hiver,6.98,0.01
2008-01-12,2008,1,Hiver,6.73,0.0
2008-01-13,2008,1,Hiver,6.63,0.0
2008-01-14,2008,1,Hiver,5.34,0.3
2008-01-15,2008,1,Hiver,5.96,0.35
2008-01-16,2008,1,Hiver,6.91,0.0
2008-01-17,2008,1,Hiver,9.95,0.0
2008-01-18,2008,1,Hiver,11.02,0.0
2008-01-19,2008,1,Hiver,9.6,0.0
2008-01-20,2008,1,Hiver,8.55,0.0
2008-01-21,2008,1,Hiver,9.22,0.0
2008-01-22,2008,1,Hiver,11.03,0.0
2008-01-23,2008,1,Hiver,11.04,0.0
2008-01-24,2008,1,Hiver,11.21,0.0
2008-01-25,2008,1,Hiver,8.94,0.0
2008-01-26,2008,1,Hiver,9.21,0.0
2008-01-27,2008,1,Hiver,10.14,0.0
2008-01-28,2008,1,Hiver,8.57,0.0
2008-01-29,2008,1,Hiver,8.63,0.0
2008-01-30,2008,1,Hiver,9.25,0.0
2008-01-31,2008,1,Hiver,9.56,0.0
2008-02-01,2008,2,Hiver,8.11,0.0
2008-02-02,2008,2,Hiver,6.24,0.0
2008-02-03,2008,2,Hiver,7.15,0.0
2008-02-04,2008,2,Hiver,7.71,0.0
2008-02-05,2008,2,Hiver,8.6,0.0
2008-02-06,2008,2,Hiver,9.47,0.0
2008-02-07,2008,2,Hiver,7.68,0.0
2008-02-08,2008,2,Hiver,6.96,0.0
2008-02-09,2008,2,Hiver,6.91,0.0
2008-02-10,2008,2,Hiver,3.15,0.05
2008-02-11,2008,2,Hiver,6.14,0.24
2008-02-12,2008,2,Hiver,7.22,0.0
2008-02-13,2008,2,Hiver,7.92,0.02
2008-02-14,2008,2,Hiver,7.6,1.49
2008-02-15,2008,2,Hiver,9.59,0.0
2008-02-16,2008,2,Hiver,11.9,5.38
2008-02-17,2008,2,Hiver,8.82,2.81
2008-02-18,2008,2,Hiver,8.1,1.72
2008-02-19,2008,2,Hiver,8.36,2.01
2008-02-20,2008,2,Hiver,11.21,0.04
2008-02-21,2008,2,Hiver,10.33,7.27
2008-02-22,2008,2,Hiver,9.24,5.64
2008-02-23,2008,2,Hiver,8.48,0.72
2008-02-24,2008,2,Hiver,8.78,0.01
